4.000000000000000000e+02 3.991916392404576186e+02 3.983835243807511688e+02 3.975759011460314127e+02 3.967690149125024277e+02 3.959631105340027375e+02 3.951584321698492204e+02 3.943552231143515883e+02 3.935537256284026171e+02 3.927541807735373141e+02 3.919568282488421573e+02 3.911619062310838899e+02 3.903696512184111498e+02 3.895802978779679506e+02 3.887940788977366537e+02 3.880112248429144302e+02 3.872319640171016317e+02 3.864565223285648017e+02 3.856851231618104521e+02 3.849179872546875458e+02 3.841553325812108710e+02 3.833973742402752123e+02 3.826443243504067482e+02 3.818963919506740581e+02 3.811537829078580444e+02 3.804166998299566558e+02 3.796853419860765371e+02 3.789599052327420168e+02 3.782405819466289358e+02 3.775275609637109255e+02 3.768210275247828918e+02 3.761211632273081023e+02 3.754281459835169699e+02 3.747421499846648203e+02 3.740633456713436544e+02 3.733918997097214287e+02 3.727279749735739074e+02 3.720717305319543584e+02 3.714233216423390900e+02 3.707828997490726124e+02 3.701506124869269456e+02 3.695266036895814068e+02 3.689110134028193215e+02 3.683039779022350331e+02 3.677056297152356592e+02 3.671160976471177264e+02 3.665355068109990384e+02 3.659639786613785759e+02 3.654016310311002940e+02 3.648485781714912264e+02 3.643049307954493656e+02 3.637707961232547405e+02 3.632462779308783638e+02 3.627314766005687261e+02 3.622264891734954517e+02 3.617314094042363308e+02 3.612463278168939951e+02 3.607713317626371463e+02 3.603065054784636914e+02 3.598519301469883658e+02 3.594076839570641937e+02 3.589738421650515647e+02 3.585504771565555302e+02 3.581376585084577755e+02 3.577354530510767745e+02 3.573439249302941221e+02 3.569631356694934539e+02 3.565931442311639330e+02 3.562340070780267638e+02 3.558857782335493312e+02 3.555485093417194093e+02 3.552222497259551233e+02 3.549070464470370325e+02 3.546029443599492197e+02 3.543099861695279742e+02 3.540282124848175727e+02 3.537576618720414103e+02 3.534983709061010586e+02 3.532503742205209392e+02 3.530137045557622173e+02 3.527883928058330412e+02 3.525744680631295864e+02 3.523719576614432754e+02 3.521808872170778386e+02 3.520012806680210815e+02 3.518331603111216737e+02 3.516765468372252599e+02 3.515314593642272030e+02 3.513979154680034753e+02 3.512759312111833196e+02 3.511655211697329833e+02 3.510666984573203990e+02 3.509794747474351198e+02 3.509038602932395747e+02 3.508398639451323220e+02 3.507874931660047082e+02 3.507467540441757592e+02 3.507176513039921701e+02 3.507001883140838459e+02 3.506943670932661803e+02
4.000000000000000000e+02 3.991915192451828034e+02 3.983832844768001564e+02 3.975755415063903229e+02 3.967685357961229329e+02 3.959625122851726928e+02 3.951577152173567242e+02 3.943543879704487267e+02 3.935527728875721891e+02 3.927531111110687334e+02 3.919556424192233521e+02 3.911606050662164762e+02 3.903682356256568937e+02 3.895787688380349891e+02 3.887924374624162738e+02 3.880094721326764216e+02 3.872301012185604350e+02 3.864545506918261708e+02 3.856830439977105698e+02 3.849158019319355617e+02 3.841530425234468566e+02 3.833949809230550159e+02 3.826418292981256855e+02 3.818937967334414907e+02 3.811510891383343846e+02 3.804139091601637119e+02 3.796824561041931929e+02 3.789569258598961028e+02 3.782375108336965468e+02 3.775243998881321090e+02 3.768177782874049626e+02 3.761178276492654504e+02 3.754247259031562862e+02 3.747386472545246079e+02 3.740597621551949601e+02 3.733882372796788331e+02 3.727242355072816054e+02 3.720679159098547757e+02 3.714194337450297780e+02 3.707789404547552294e+02 3.701465836689544062e+02 3.695225072141050759e+02 3.689068511265420511e+02 3.682997516702708367e+02 3.677013413590784694e+02 3.671117489827222471e+02 3.665310996369737495e+02 3.659595147572925384e+02 3.653971121559022777e+02 3.648440060620439453e+02 3.643003071651760365e+02 3.637661226608978495e+02 3.632415562993695630e+02 3.627267084360088916e+02 3.622216760842418921e+02 3.617265529700960087e+02 3.612414295884207149e+02 3.607663932605295827e+02 3.603015281930623246e+02 3.598469155378678579e+02 3.594026334527188737e+02 3.589687571626707268e+02 3.585453590218857016e+02 3.581325085757488296e+02 3.577302726231082488e+02 3.573387152784787872e+02 3.569578980340552903e+02 3.565878798213866503e+02 3.562287170725699070e+02 3.558804637808293592e+02 3.555431715603511975e+02 3.552168897052523562e+02 3.549016652475675073e+02 3.545975430141423885e+02 3.543045656823314857e+02 3.540227738344008230e+02 3.537522060105423520e+02 3.534928987604141639e+02 3.532448866931240445e+02 3.530082025255787812e+02 3.527828771291289058e+02 3.525689395744399235e+02 3.523664171745298290e+02 3.521753355259124874e+02 3.519957185477946950e+02 3.518275885192761052e+02 3.516709661145062000e+02 3.515258704357571560e+02 3.513923190443715612e+02 3.512703279895520723e+02 3.511599118349593596e+02 3.510610836830896915e+02 3.509738551974068059e+02 3.508982366222030578e+02 3.508342368001723344e+02 3.507818631876737072e+02 3.507411218676729732e+02 3.507120175603479311e+02 3.506945536313478442e+02 3.506887320976985052e+02
4.000000000000000000e+02 3.991911591723612673e+02 3.983825645911645665e+02 3.975744623273207026e+02 3.967670981011050344e+02 3.959607171079049976e+02 3.951555638452409767e+02 3.943518819414748577e+02 3.935499139866131486e+02 3.927499013656018860e+02 3.919520840944985025e+02 3.911567006598930334e+02 3.903639878619343335e+02 3.895741806613033873e+02 3.887875120304544225e+02 3.880042128094294185e+02 3.872245115665261892e+02 3.864486344640846482e+02 3.856768051296292583e+02 3.849092445325858307e+02 3.841461708667656012e+02 3.833877994387879653e+02 3.826343425625867667e+02 3.818860094601245692e+02 3.811430061684118300e+02 3.804055354529071451e+02 3.796737967273496110e+02 3.789479859800533177e+02 3.782282957066690869e+02 3.775149148493998155e+02 3.768080287426329846e+02 3.761078190649344606e+02 3.754144637973300860e+02 3.747281371877800211e+02 3.740490097217384573e+02 3.733772480986705773e+02 3.727130152143888608e+02 3.720564701490523021e+02 3.714077681606641477e+02 3.707670606838885874e+02 3.701344953340004622e+02 3.695102159157698907e+02 3.688943624370781436e+02 3.682870711270542188e+02 3.676884744585146336e+02 3.670987011744866777e+02 3.665178763185901971e+02 3.659461212690513321e+02 3.653835537761211754e+02 3.648302880026689081e+02 3.642864345677218694e+02 3.637521005927263786e+02 3.632273897503011995e+02 3.627124023152629775e+02 3.622072352177013954e+02 3.617119820978899725e+02 3.612267333628170718e+02 3.607515762441328775e+02 3.602865948573062838e+02 3.598318702617958706e+02 3.593874805220436883e+02 3.589535007691032433e+02 3.585300032627249607e+02 3.581170574537231914e+02 3.577147300464575892e+02 3.573230850612692393e+02 3.569421838967155054e+02 3.565720853914568806e+02 3.562128458856541329e+02 3.558645192817401721e+02 3.555271571044389702e+02 3.552008085599086371e+02 3.548855205938938298e+02 3.545813379487757402e+02 3.542883032194175712e+02 3.540064569077062515e+02 3.537358374756987587e+02 3.534764813972846582e+02 3.532284232082853350e+02 3.529916955549114164e+02 3.527663292405080711e+02 3.525523532705208822e+02 3.523497948956199934e+02 3.521586796529250023e+02 3.519790314052763733e+02 3.518108723785053371e+02 3.516542231966541863e+02 3.515091029151067232e+02 3.513755290515900924e+02 3.512535176150124698e+02 3.511430831321042660e+02 3.510442386718353873e+02 3.509569958675817816e+02 3.508813649370173948e+02 3.508173546997138033e+02 3.507649725924269433e+02 3.507242246820577520e+02 3.506951156762733035e+02 3.506776489317778100e+02 3.506718264602268960e+02
4.000000000000000000e+02 3.991905587607906227e+02 3.983813642020747352e+02 3.975726628277532200e+02 3.967647007889731867e+02 3.959577237088292918e+02 3.951519765083530729e+02 3.943477032342098028e+02 3.935451468885145232e+02 3.927445492611690270e+02 3.919461507651088823e+02 3.911501902748364614e+02 3.903569049686010430e+02 3.895665301745697775e+02 3.887792992213142043e+02 3.879954432929201857e+02 3.872151912890044514e+02 3.864387696899038929e+02 3.856664024272773190e+02 3.848983107603395979e+02 3.841347131579217375e+02 3.833758251865280045e+02 3.826218594045379291e+02 3.818730252626727406e+02 3.811295290108278095e+02 3.803915736113432331e+02 3.796593586587633240e+02 3.789330803061135384e+02 3.782129311976985946e+02 3.774991004084059796e+02 3.767917733894765888e+02 3.760911319206837788e+02 3.753973540688450612e+02 3.747106141525692919e+02 3.740310827131283986e+02 3.733589264913236434e+02 3.726943084102049397e+02 3.720373875634840033e+02 3.713883192094738774e+02 3.707472547703733881e+02 3.701143418367061031e+02 3.694897241767137075e+02 3.688735417504969973e+02 3.682659307286920694e+02 3.676670235154600732e+02 3.670769487755693490e+02 3.664958314653422917e+02 3.659237928672378644e+02 3.653609506278402250e+02 3.648074187990216615e+02 3.642633078820505261e+02 3.637287248744141834e+02 3.632037733191301641e+02 3.626885533563205399e+02 3.621831617768282854e+02 3.616876920776577435e+02 3.612022345190258079e+02 3.607268761828144079e+02 3.602617010322219357e+02 3.598067899724138101e+02 3.593622209119807280e+02 3.589280688250175899e+02 3.585044058136430749e+02 3.580913011707849591e+02 3.576888214430650237e+02 3.572970304936210368e+02 3.569159895647122198e+02 3.565457573399601188e+02 3.561863900060835135e+02 3.558379413139922463e+02 3.555004626391128113e+02 3.551740030408216171e+02 3.548586093208729153e+02 3.545543260807097568e+02 3.542611957775550877e+02 3.539792587791856135e+02 3.537085534172958887e+02 3.534491160393666291e+02 3.532009810589553922e+02 3.529641810043337955e+02 3.527387465654009020e+02 3.525247066388050143e+02 3.523220883712131126e+02 3.521309172006710924e+02 3.519512168959993232e+02 3.517830095941775994e+02 3.516263158356709937e+02 3.514811545976576781e+02 3.513475433251187496e+02 3.512254979597560123e+02 3.511150329667063943e+02 3.510161613590234992e+02 3.509288947199028144e+02 3.508532432226245419e+02 3.507892156481976826e+02 3.507368194006849649e+02 3.506960605201953740e+02 3.506669436935310387e+02 3.506494722624787528e+02 3.506436482297376642e+02
4.000000000000000000e+02 3.991897175744279593e+02 3.983796824385071886e+02 3.975701417038028467e+02 3.967613421261469284e+02 3.959535299288676811e+02 3.951469506273276693e+02 3.943418488551985774e+02 3.935384681928884447e+02 3.927370509985314015e+02 3.919378382419344007e+02 3.911410693418623623e+02 3.903469820070280321e+02 3.895558120811357412e+02 3.887677933923074534e+02 3.879831576072028838e+02 3.872021340901210351e+02 3.864249497673517340e+02 3.856518289970182423e+02 3.848829934446345078e+02 3.841186619645707196e+02 3.833590504875989495e+02 3.826043719146673538e+02 3.818548360170233309e+02 3.811106493427838018e+02 3.803720151300257157e+02 3.796391332264460630e+02 3.789122000156164631e+02 3.781914083498350010e+02 3.774769474895559824e+02 3.767690030493567974e+02 3.760677569503801578e+02 3.753733873791715041e+02 3.746860687528121616e+02 3.740059716902317177e+02 3.733332629895672881e+02 3.726681056114228454e+02 3.720106586678661529e+02 3.713610774169916908e+02 3.707195132628628471e+02 3.700861137606401599e+02 3.694610226266911468e+02 3.688443797534710029e+02 3.682363212289563990e+02 3.676369793604097822e+02 3.670464827022475447e+02 3.664649560877805357e+02 3.658925206645960770e+02 3.653292939333481399e+02 3.647753897897203501e+02 3.642309185693309246e+02 3.636959870953459699e+02 3.631706987285726882e+02 3.626551534198049467e+02 3.621494477641986123e+02 3.616536750574555299e+02 3.611679253536029250e+02 3.606922855241572847e+02 3.602268393184673414e+02 3.597716674250372080e+02 3.593268475336365100e+02 3.588924543980100452e+02 3.584685598990060953e+02 3.580552331079483110e+02 3.576525403500846210e+02 3.572605452679500218e+02 3.568793088844911381e+02 3.565088896658019166e+02 3.561493435833319836e+02 3.558007241754307870e+02 3.554630826081012174e+02 3.551364677348399255e+02 3.548209261554504792e+02 3.545165022737177196e+02 3.542232383538436693e+02 3.539411745755454604e+02 3.536703490877238778e+02 3.534107980606181627e+02 3.531625557363648795e+02 3.529256544778865532e+02 3.527001248160387377e+02 3.524859954949500889e+02 3.522832935154951883e+02 3.520920441768417959e+02 3.519122711160214294e+02 3.517439963454736471e+02 3.515872402885203201e+02 3.514420218127277167e+02 3.513083582611199063e+02 3.511862654812086362e+02 3.510757578518084188e+02 3.509768483076093730e+02 3.508895483614825821e+02 3.508138681244946611e+02 3.507498163236137998e+02 3.506974003170873857e+02 3.506566261074793829e+02 3.506274983523533137e+02 3.506100203725912365e+02 3.506041941583418406e+02
4.000000000000000000e+02 3.991886350013281799e+02 3.983775180780655774e+02 3.975668971256029636e+02 3.967570196797431095e+02 3.959481327380252651e+02 3.951404825823869942e+02 3.943343146035978748e+02 3.935298731278912214e+02 3.927274012462115138e+02 3.919271406464791312e+02 3.911293314492622812e+02 3.903342120472285046e+02 3.895420189487313110e+02 3.887529866258662423e+02 3.879673473673129251e+02 3.871853311362551722e+02 3.864071654336503343e+02 3.856330751670944892e+02 3.848632825255058378e+02 3.840980068598249773e+02 3.833374645699025223e+02 3.825818689977242002e+02 3.818314303270923347e+02 3.810863554898623988e+02 3.803468480788047827e+02 3.796131082671392960e+02 3.788853327347657114e+02 3.781637146011889286e+02 3.774484433651165318e+02 3.767397048506832107e+02 3.760376811602374119e+02 3.753425506336044464e+02 3.746544878137210617e+02 3.739736634185222783e+02 3.733002443189409973e+02 3.726343935228688338e+02 3.719762701649108863e+02 3.713260295017566932e+02 3.706838229129754154e+02 3.700497979070373162e+02 3.694240981323517872e+02 3.688068633931042086e+02 3.681982296696724006e+02 3.675983291433919931e+02 3.670072902254399310e+02 3.664252375896026024e+02 3.658522922086910967e+02 3.652885713943656469e+02 3.647341888401334700e+02 3.641892546672816025e+02 3.636538754735110501e+02 3.631281543840389077e+02 3.626121911049391429e+02 3.621060819784957516e+02 3.616099200403470491e+02 3.611237950782031021e+02 3.606477936919255853e+02 3.601819993547621834e+02 3.597264924755362472e+02 3.592813504615963893e+02 3.588466477823374134e+02 3.584224560331127236e+02 3.580088439993604084e+02 3.576058777207775279e+02 3.572136205553795207e+02 3.568321332432900590e+02 3.564614739701148665e+02 3.561016984297567660e+02 3.557528598865393974e+02 3.554150092365100591e+02 3.550881950678027579e+02 3.547724637199451649e+02 3.544678593420011339e+02 3.541744239494473732e+02 3.538921974796870700e+02 3.536212178461098006e+02 3.533615209906128030e+02 3.531131409345043153e+02 3.528761098277129804e+02 3.526504579962356729e+02 3.524362139877567870e+02 3.522334046153804366e+02 3.520420549994188946e+02 3.518621886071855442e+02 3.516938272907441387e+02 3.515369913225716800e+02 3.513916994290938192e+02 3.512579688220550338e+02 3.511358152276917508e+02 3.510252529136770363e+02 3.509262947138091704e+02 3.508389520504200618e+02 3.507632349544811063e+02 3.506991520833877303e+02 3.506467107364060212e+02 3.506059168677658135e+02 3.505767750973900547e+02 3.505592887192497074e+02 3.505534597073367422e+02
4.000000000000000000e+02 3.991873102521503824e+02 3.983748695440008873e+02 3.975629267328533842e+02 3.967517303116721905e+02 3.959415282280635324e+02 3.951325677046247620e+02 3.943250950611117105e+02 3.935193555388588038e+02 3.927155931278811636e+02 3.919140503970688769e+02 3.911149683278736120e+02 3.903185861518668389e+02 3.895251411925341358e+02 3.887348687116470387e+02 3.879480017605333728e+02 3.871647710365464263e+02 3.863854047450056441e+02 3.856101284668613971e+02 3.848391650323085287e+02 3.840727344005474606e+02 3.833110535458687878e+02 3.825543363502063130e+02 3.818027935022817019e+02 3.810566324034356285e+02 3.803160570802136249e+02 3.795812681037540415e+02 3.788524625159942616e+02 3.781298337626925559e+02 3.774135716332389165e+02 3.767038622072034286e+02 3.760008878075522034e+02 3.753048269604399820e+02 3.746158543614691325e+02 3.739341408482884503e+02 3.732598533793856177e+02 3.725931550189167751e+02 3.719342049273982411e+02 3.712831583580754113e+02 3.706401666587722161e+02 3.700053772790149651e+02 3.693789337822133803e+02 3.687609758626792882e+02 3.681516393672512777e+02 3.675510563212934585e+02 3.669593549588307724e+02 3.663766597565804659e+02 3.658030914716370035e+02 3.652387671825709958e+02 3.646838003336968086e+02 3.641383007822695959e+02 3.636023748483730742e+02 3.630761253672602606e+02 3.625596517439154240e+02 3.620530500096080004e+02 3.615564128802130881e+02 3.610698298160804711e+02 3.605933870832366210e+02 3.601271678157117435e+02 3.596712520787901894e+02 3.592257169329877797e+02 3.587906364985670393e+02 3.583660820204073048e+02 3.579521219330549684e+02 3.575488219257841820e+02 3.571562450075072661e+02 3.567744515713790747e+02 3.564034994589484882e+02 3.560434440237162335e+02 3.556943381939644837e+02 3.553562325347317028e+02 3.550291753088122277e+02 3.547132125366661057e+02 3.544083880551320362e+02 3.541147435748414409e+02 3.538323187362390740e+02 3.535611511641188827e+02 3.533012765205924097e+02 3.530527285564101589e+02 3.528155391605631621e+02 3.525897384080949450e+02 3.523753546060613644e+02 3.521724143375784024e+02 3.519809425039028383e+02 3.518009623644955468e+02 3.516324955750204708e+02 3.514755622232361816e+02 3.513301808627408036e+02 3.511963685445336978e+02 3.510741408463621838e+02 3.509635118998229473e+02 3.508644944151909613e+02 3.507770997039532404e+02 3.507013376990247480e+02 3.506372169726298011e+02 3.505847447518294757e+02 3.505439269316846662e+02 3.505147680860407036e+02 3.504972714759252312e+02 3.504914390555520640e+02
4.000000000000000000e+02 3.991857423582247293e+02 3.983717349013554667e+02 3.975582276290595019e+02 3.967454701710012159e+02 3.959337116030220614e+02 3.951232002647324180e+02 3.943141835789749052e+02 3.935069078736076449e+02 3.927016182060479537e+02 3.918985581909990401e+02 3.910979698317697739e+02 3.903000933555781558e+02 3.895051670532109256e+02 3.887134271233892946e+02 3.879251075221710607e+02 3.871404398176925383e+02 3.863596530505314490e+02 3.855829735999457171e+02 3.848106250562174182e+02 3.840428280993029375e+02 3.832798003839653802e+02 3.825217564315358914e+02 3.817689075284262685e+02 3.810214616314846126e+02 3.802796232802633085e+02 3.795435935162388432e+02 3.788135698089996595e+02 3.780897459893925543e+02 3.773723121895965278e+02 3.766614547900657044e+02 3.759573563732667481e+02 3.752601956841114088e+02 3.745701475969669900e+02 3.738873830891113244e+02 3.732120692204788952e+02 3.725443691195312681e+02 3.718844419750718089e+02 3.712324430338105685e+02 3.705885236034740160e+02 3.699528310612462292e+02 3.693255088673182627e+02 3.687066965833143968e+02 3.680965298953616411e+02 3.674951406415586348e+02 3.669026568436025855e+02 3.663192027423260129e+02 3.657448988368955156e+02 3.651798619274256907e+02 3.646242051607587200e+02 3.640780380791648554e+02 3.635414666717196042e+02 3.630145934281175641e+02 3.624975173946839391e+02 3.619903342323543143e+02 3.614931362763918514e+02 3.610060125976208383e+02 3.605290490649600770e+02 3.600623284090454490e+02 3.596059302867369638e+02 3.591599313463132148e+02 3.587244052931634428e+02 3.582994229557918970e+02 3.578850523519605531e+02 3.574813587547983502e+02 3.570884047587173882e+02 3.567062503449795940e+02 3.563349529467674301e+02 3.559745675136177283e+02 3.556251465750853527e+02 3.552867403035098732e+02 3.549593965757663341e+02 3.546431610338859173e+02 3.543380771444406605e+02 3.540441862565909901e+02 3.537615276587026756e+02 3.534901386334432232e+02 3.532300545112761938e+02 3.529813087222747754e+02 3.527439328461831565e+02 3.525179566606581147e+02 3.523034081876272694e+02 3.521003137377079497e+02 3.519086979526313712e+02 3.517285838456230636e+02 3.515599928396941323e+02 3.514029448038016312e+02 3.512574580868385965e+02 3.511235495494206589e+02 3.510012345934352425e+02 3.508905271893271447e+02 3.507914399010916782e+02 3.507039839089551947e+02 3.506281690297200271e+02 3.505640037347574207e+02 3.505114951656320272e+02 3.504706491473450001e+02 3.504414701991835841e+02 3.504239615431699804e+02 3.504181251101002204e+02
4.000000000000000000e+02 3.991839301691725836e+02 3.983681118522123938e+02 3.975527963744352746e+02 3.967382346845433858e+02 3.959246771675409491e+02 3.951123734591095626e+02 3.943015722619176131e+02 3.934925211643288776e+02 3.926854664619636992e+02 3.918806529825493499e+02 3.910783239144825529e+02 3.902787206395059911e+02 3.894820825698828912e+02 3.886886469904295609e+02 3.878986489057425615e+02 3.871123208929344628e+02 3.863298929601639884e+02 3.855515924112208381e+02 3.847776437163983019e+02 3.840082683898568803e+02 3.832436848736582533e+02 3.824841084286136947e+02 3.817297510320713627e+02 3.809808212827305738e+02 3.802375243125493398e+02 3.795000617057822865e+02 3.787686314251591284e+02 3.780434277451886373e+02 3.773246411925512120e+02 3.766124584935143957e+02 3.759070625282896572e+02 3.752086322922219779e+02 3.745173428636878157e+02 3.738333653785582555e+02 3.731568670110652306e+02 3.724880109608951670e+02 3.718269564463204233e+02 3.711738587031642282e+02 3.705288689893865239e+02 3.698921345950660111e+02 3.692637988575465897e+02 3.686440011815100206e+02 3.680328770637289040e+02 3.674305581222515116e+02 3.668371721297672252e+02 3.662528430508964448e+02 3.656776910831516716e+02 3.651118327013144835e+02 3.645553807049732313e+02 3.640084442689708339e+02 3.634711289965133574e+02 3.629435369746920514e+02 3.624257668321801589e+02 3.619179137988643333e+02 3.614200697671817011e+02 3.609323233549357610e+02 3.604547599693718212e+02 3.599874618722982405e+02 3.595305082460482708e+02 3.590839752600835482e+02 3.586479361380451110e+02 3.582224612250699920e+02 3.578076180551944390e+02 3.574034714186750534e+02 3.570100834290650482e+02 3.566275135898911230e+02 3.562558188607839611e+02 3.558950537229216025e+02 3.555452702436541017e+02 3.552065181401818563e+02 3.548788448421707926e+02 3.545622955531907792e+02 3.542569133108726191e+02 3.539627390456840885e+02 3.536798116382313992e+02 3.534081679749996283e+02 3.531478430024503155e+02 3.528988697794001155e+02 3.526612795276090537e+02 3.524351016805139807e+02 3.522203639300447549e+02 3.520170922714668791e+02 3.518253110461987490e+02 3.516450429825556512e+02 3.514763092343749804e+02 3.513191294174831114e+02 3.511735216439670921e+02 3.510395025542164831e+02 3.509170873467054435e+02 3.508062898054868128e+02 3.507071223253739163e+02 3.506195959347874691e+02 3.505437203162481410e+02 3.504795038244973853e+02 3.504269535022311857e+02 3.503860750934350108e+02 3.503568730543075844e+02 3.503393505617672190e+02 3.503335095195315034e+02
4.000000000000000000e+02 3.991818723500651913e+02 3.983639977300296664e+02 3.975466289774379902e+02 3.967300185456348345e+02 3.959144183129332077e+02 3.951000793932986994e+02 3.942872519490409786e+02 3.934761850059956032e+02 3.926671262716643582e+02 3.918603219567683027e+02 3.910560166006504232e+02 3.902544529009435337e+02 3.894558715478986528e+02 3.886605110637466964e+02 3.878686076474400579e+02 3.870803950250951857e+02 3.862961043064304931e+02 3.855159638474642634e+02 3.847401991197118605e+02 3.839690325860876783e+02 3.832026835836908276e+02 3.824413682136233206e+02 3.816852992379587022e+02 3.809346859839519084e+02 3.801897342555497517e+02 3.794506462522360835e+02 3.787176204952150442e+02 3.779908517609135288e+02 3.772705310217543797e+02 3.765568453941306188e+02 3.758499780934863566e+02 3.751501083963906353e+02 3.744574116094660781e+02 3.737720590450219333e+02 3.730942180032168380e+02 3.724240517605666128e+02 3.717617195645943298e+02 3.711073766344115938e+02 3.704611741670026390e+02 3.698232593489805708e+02 3.691937753735706451e+02 3.685728614625726323e+02 3.679606528930481772e+02 3.673572810284736079e+02 3.667628733540973371e+02 3.661775535162397546e+02 3.656014413652712278e+02 3.650346530020058253e+02 3.644773008272501329e+02 3.639294935942479015e+02 3.633913364637649011e+02 3.628629310615634722e+02 3.623443755380183120e+02 3.618357646296341272e+02 3.613371897222276061e+02 3.608487389155451410e+02 3.603704970890930781e+02 3.599025459689657396e+02 3.594449641954612389e+02 3.589978273912840336e+02 3.585612082301423698e+02 3.581351765055526357e+02 3.577197991996744122e+02 3.573151405520046637e+02 3.569212621277699782e+02 3.565382228858604776e+02 3.561660792461606775e+02 3.558048851561356400e+02 3.554546921565415687e+02 3.551155494461353896e+02 3.547875039452671899e+02 3.544706003582413132e+02 3.541648812343457848e+02 3.538703870274489418e+02 3.535871561540741936e+02 3.533152250498652052e+02 3.530546282243635119e+02 3.528053983140225114e+02 3.525675661333897892e+02 3.523411607243928074e+02 3.521262094036693497e+02 3.519227378078873016e+02 3.517307699370030605e+02 3.515503281954124759e+02 3.513814334309513470e+02 3.512241049717067654e+02 3.510783606606024705e+02 3.509442168877284303e+02 3.508216886203821900e+02 3.507107894307974334e+02 3.506115315215360511e+02 3.505239257485216058e+02 3.504479816416965718e+02 3.503837074232857276e+02 3.503311100236530820e+02 3.502901950947379532e+02 3.502609670210631521e+02 3.502434289283041835e+02 3.502375826894147508e+02
